,Unnamed: 0,comment_url,comment_createdAt,comment_id,comment_viewCount,comment_lang,comment_author_createdAt,comment_location,comment_text,isComment_self__decalred__location__El_Salvador,comment_processed_text,post_url,post_actor_createdAt,post_id,post_isReply,post_inReplyToId,post_isRetweet,post_isQuote,post_viewCount,post_retweetCount,post_likeCount,post_replyCount,post_lang,actor_location,post_name,post_description,post_followers,post_verified,post_text,isActor_self__decalred__location__El_Salvador,post_processed_text,actor_affiliation,llama3_output,llama3_reason,manual labeling
13,97,https://x.com/matrel2011/status/1783717198772519201,1714106294.0,1.78372e+18,79.0,es,12/02/2011,desde algun punto de aqui,"@nayibbukele Excelente señor presidente e Irán por más,",False,excelente señor presidente e irán por más,https://x.com/nayibbukele/status/1783714043573702940,1714105542.0,1.78371e+18,False,,False,True,2601288.0,4915.0,24400.0,1287.0,es,El Salvador,Nayib Bukele,Philosopher King,6211023.0,True,"No es el primero, y tampoco será el último.

Sí Dios lo permite, nuestra guerra contra la corrupción será tan exitosa como nuestra guerra contra las pandillas. https://t.co/nNPVSVW58J",True,no es el primero y tampoco será el último sí dios lo permite nuestra guerra contra la corrupción será tan exitosa como nuestra guerra contra las pandillas,Government,1.0,"The tweet expresses admiration and praise for the president, using the word 'excelente' to describe him, indicating a positive sentiment.",1
14,110,https://x.com/reneadonis/status/1783722621038719256,1714107587.0,1.78372e+18,49.0,es,14/04/2011,,"@nayibbukele Falta Carolina Recinos, no solo se trata de atrapar a los gatos, los peces gordos deben caer de cualquier partido que sean",False,falta carolina recinos no solo se trata de atrapar a los gatos los peces gordos deben caer de cualquier partido que sean,https://x.com/nayibbukele/status/1783714043573702940,1714105542.0,1.78371e+18,False,,False,True,2601288.0,4915.0,24400.0,1287.0,es,El Salvador,Nayib Bukele,Philosopher King,6211023.0,True,"No es el primero, y tampoco será el último.

Sí Dios lo permite, nuestra guerra contra la corrupción será tan exitosa como nuestra guerra contra las pandillas. https://t.co/nNPVSVW58J",True,no es el primero y tampoco será el último sí dios lo permite nuestra guerra contra la corrupción será tan exitosa como nuestra guerra contra las pandillas,Government,-1.0,"The tweet expresses a negative sentiment by criticizing the political system, implying that powerful individuals from any party should be held accountable, and using a metaphor of 'gatos' and 'peces gordos' to describe corrupt politicians.",0
15,111,https://x.com/edygordon/status/1783722623052005754,1714107587.0,1.78372e+18,111.0,es,31/03/2010,,@nayibbukele humildemente sería muy bueno implementarar Blockchain en la Administración Pública,False,humildemente sería muy bueno implementarar blockchain en la administración pública,https://x.com/nayibbukele/status/1783714043573702940,1714105542.0,1.78371e+18,False,,False,True,2601288.0,4915.0,24400.0,1287.0,es,El Salvador,Nayib Bukele,Philosopher King,6211023.0,True,"No es el primero, y tampoco será el último.

Sí Dios lo permite, nuestra guerra contra la corrupción será tan exitosa como nuestra guerra contra las pandillas. https://t.co/nNPVSVW58J",True,no es el primero y tampoco será el último sí dios lo permite nuestra guerra contra la corrupción será tan exitosa como nuestra guerra contra las pandillas,Government,1.0,"The tweet expresses a positive sentiment by using the word 'humildemente' (humbly) and suggesting a beneficial idea, implementing blockchain in public administration, which is a neutral topic.",0
16,115,https://x.com/FrankMenjivarES/status/1775700931905982908,1712195067.0,1.7757e+18,6428.0,es,03/11/2017,El Salvador,"@nayibbukele El pueblo decidió: NO VOLVER AL PASADO. 

Hoy la lucha es, que el camino que hemos trazado sea irreversible. Lo vamos a lograr con su liderazgo y el respaldo del pueblo salvadoreño.",True,el pueblo decidió no volver al pasado hoy la lucha es que el camino que hemos trazado sea irreversible lo vamos a lograr con su liderazgo y el respaldo del pueblo salvadoreño,https://x.com/nayibbukele/status/1775699870231224819,1712194814.0,1.7757e+18,False,,False,False,939997.0,3896.0,15975.0,998.0,es,El Salvador,Nayib Bukele,Philosopher King,6211024.0,True,"Durante el medio siglo de guerra que vivió nuestro país, siempre nos dijeron que era imposible vivir diferente.

Ahora que al fin lo hemos logrado, hacen todo lo posible para que volvamos al pasado.

During the half century of war that our country endured, we were always told that living differently was impossible.

Now that we have finally achieved it, they do everything possible to make us return to the past.",True,durante el medio siglo de guerra que vivió nuestro país siempre nos dijeron que era imposible vivir diferente ahora que al fin lo hemos logrado hacen todo lo posible para que volvamos al pasado during the half century of war that our country endured we were always told that living differently was impossible now that we have finally achieved it they do everything possible to make us return to the past,Government,1.0,"The tweet expresses a positive sentiment, praising the people's decision to move forward and emphasizing the importance of the leader's guidance and the people's support, indicating a sense of hope and optimism.",1
17,119,https://x.com/miltonHou01/status/1775701136839684328,1712195116.0,1.7757e+18,1277.0,es,29/08/2023,"Texas, USA",@nayibbukele No hay de que preocuparse siempre habran personas que no estan de acuerdo pero todos sabemos como a mejorado la situacion gracias a la Honestida de nuestro presidente @nayibbukele 👌,False,no hay de que preocuparse siempre habran personas que no estan de acuerdo pero todos sabemos como a mejorado la situacion gracias a la honestida de nuestro presidente,https://x.com/nayibbukele/status/1775699870231224819,1712194814.0,1.7757e+18,False,,False,False,939997.0,3896.0,15975.0,998.0,es,El Salvador,Nayib Bukele,Philosopher King,6211024.0,True,"Durante el medio siglo de guerra que vivió nuestro país, siempre nos dijeron que era imposible vivir diferente.

Ahora que al fin lo hemos logrado, hacen todo lo posible para que volvamos al pasado.

During the half century of war that our country endured, we were always told that living differently was impossible.

Now that we have finally achieved it, they do everything possible to make us return to the past.",True,durante el medio siglo de guerra que vivió nuestro país siempre nos dijeron que era imposible vivir diferente ahora que al fin lo hemos logrado hacen todo lo posible para que volvamos al pasado during the half century of war that our country endured we were always told that living differently was impossible now that we have finally achieved it they do everything possible to make us return to the past,Government,1.0,"The tweet expresses a positive sentiment towards the president, highlighting their honesty as a factor in improving the situation, and acknowledges that not everyone will agree, but emphasizes that there is no need to worry.",0
18,126,https://x.com/arenafrentesv/status/1775701201578799369,1712195132.0,1.7757e+18,6566.0,es,26/01/2022,El Salvador,@nayibbukele El mejor presidente de la historia. 🇸🇻🇸🇻🇸🇻 https://t.co/YWCNtNV5MK,True,el mejor presidente de la historia,https://x.com/nayibbukele/status/1775699870231224819,1712194814.0,1.7757e+18,False,,False,False,939997.0,3896.0,15975.0,998.0,es,El Salvador,Nayib Bukele,Philosopher King,6211024.0,True,"Durante el medio siglo de guerra que vivió nuestro país, siempre nos dijeron que era imposible vivir diferente.

Ahora que al fin lo hemos logrado, hacen todo lo posible para que volvamos al pasado.

During the half century of war that our country endured, we were always told that living differently was impossible.

Now that we have finally achieved it, they do everything possible to make us return to the past.",True,durante el medio siglo de guerra que vivió nuestro país siempre nos dijeron que era imposible vivir diferente ahora que al fin lo hemos logrado hacen todo lo posible para que volvamos al pasado during the half century of war that our country endured we were always told that living differently was impossible now that we have finally achieved it they do everything possible to make us return to the past,Government,1.0,"The tweet expresses a positive sentiment by stating that the president is the best in history, indicating admiration and praise.",1
19,129,https://x.com/RedShortsYT/status/1775701726357598582,1712195257.0,1.7757e+18,344.0,es,21/09/2022,USA,@nayibbukele Ojalá mucho más líderes fueran verdaderos líderes como usted.,False,ojalá mucho más líderes fueran verdaderos líderes como usted,https://x.com/nayibbukele/status/1775699870231224819,1712194814.0,1.7757e+18,False,,False,False,939997.0,3896.0,15975.0,998.0,es,El Salvador,Nayib Bukele,Philosopher King,6211024.0,True,"Durante el medio siglo de guerra que vivió nuestro país, siempre nos dijeron que era imposible vivir diferente.

Ahora que al fin lo hemos logrado, hacen todo lo posible para que volvamos al pasado.

During the half century of war that our country endured, we were always told that living differently was impossible.

Now that we have finally achieved it, they do everything possible to make us return to the past.",True,durante el medio siglo de guerra que vivió nuestro país siempre nos dijeron que era imposible vivir diferente ahora que al fin lo hemos logrado hacen todo lo posible para que volvamos al pasado during the half century of war that our country endured we were always told that living differently was impossible now that we have finally achieved it they do everything possible to make us return to the past,Government,1.0,"The tweet expresses admiration and praise for a leader, using the phrase'verdaderos líderes' to emphasize the importance of true leadership, indicating a positive sentiment.",1
20,131,https://x.com/Silvita_Sorian0/status/1775703963444158970,1712195790.0,1.7757e+18,16453.0,es,07/08/2021,NY,"@nayibbukele El pueblo está claro en cuál es la dirección que quiere seguir, y lo demostró con unas  elecciones históricas reeligiendo al mejor presidente 🙌 https://t.co/8XvzD84lKk",False,el pueblo está claro en cuál es la dirección que quiere seguir y lo demostró con unas elecciones históricas reeligiendo al mejor presidente,https://x.com/nayibbukele/status/1775699870231224819,1712194814.0,1.7757e+18,False,,False,False,939997.0,3896.0,15975.0,998.0,es,El Salvador,Nayib Bukele,Philosopher King,6211024.0,True,"Durante el medio siglo de guerra que vivió nuestro país, siempre nos dijeron que era imposible vivir diferente.

Ahora que al fin lo hemos logrado, hacen todo lo posible para que volvamos al pasado.

During the half century of war that our country endured, we were always told that living differently was impossible.

Now that we have finally achieved it, they do everything possible to make us return to the past.",True,durante el medio siglo de guerra que vivió nuestro país siempre nos dijeron que era imposible vivir diferente ahora que al fin lo hemos logrado hacen todo lo posible para que volvamos al pasado during the half century of war that our country endured we were always told that living differently was impossible now that we have finally achieved it they do everything possible to make us return to the past,Government,1.0,"The tweet expresses a positive sentiment by praising the people's clear direction and the re-election of the best president, indicating admiration and approval.",1
21,132,https://x.com/GabyRodriguezSV/status/1775704813897912456,1712195993.0,1.7757e+18,3611.0,es,11/01/2017,United States,@nayibbukele Y seguiremos luchando y logrando éxitos para los salvadoreños honrados 🇸🇻,False,y seguiremos luchando y logrando éxitos para los salvadoreños honrados,https://x.com/nayibbukele/status/1775699870231224819,1712194814.0,1.7757e+18,False,,False,False,939997.0,3896.0,15975.0,998.0,es,El Salvador,Nayib Bukele,Philosopher King,6211024.0,True,"Durante el medio siglo de guerra que vivió nuestro país, siempre nos dijeron que era imposible vivir diferente.

Ahora que al fin lo hemos logrado, hacen todo lo posible para que volvamos al pasado.

During the half century of war that our country endured, we were always told that living differently was impossible.

Now that we have finally achieved it, they do everything possible to make us return to the past.",True,durante el medio siglo de guerra que vivió nuestro país siempre nos dijeron que era imposible vivir diferente ahora que al fin lo hemos logrado hacen todo lo posible para que volvamos al pasado during the half century of war that our country endured we were always told that living differently was impossible now that we have finally achieved it they do everything possible to make us return to the past,Government,0.0,row with error,0
22,137,https://x.com/ricardorivassv/status/1775706525249503391,1712196401.0,1.77571e+18,4215.0,es,02/10/2012,,"@nayibbukele ¡Al pasado nunca más! 
Hemos avanzado demasiado, ahora vivimos en un país seguro y en paz. 

Desde mi trinchera seguiré apoyando todas las medidas que garanticen la seguridad de los salvadoreños.",False,al pasado nunca más hemos avanzado demasiado ahora vivimos en un país seguro y en paz desde mi trinchera seguiré apoyando todas las medidas que garanticen la seguridad de los salvadoreños,https://x.com/nayibbukele/status/1775699870231224819,1712194814.0,1.7757e+18,False,,False,False,939997.0,3896.0,15975.0,998.0,es,El Salvador,Nayib Bukele,Philosopher King,6211024.0,True,"Durante el medio siglo de guerra que vivió nuestro país, siempre nos dijeron que era imposible vivir diferente.

Ahora que al fin lo hemos logrado, hacen todo lo posible para que volvamos al pasado.

During the half century of war that our country endured, we were always told that living differently was impossible.

Now that we have finally achieved it, they do everything possible to make us return to the past.",True,durante el medio siglo de guerra que vivió nuestro país siempre nos dijeron que era imposible vivir diferente ahora que al fin lo hemos logrado hacen todo lo posible para que volvamos al pasado during the half century of war that our country endured we were always told that living differently was impossible now that we have finally achieved it they do everything possible to make us return to the past,Government,1.0,"The tweet expresses a positive sentiment by stating that the country is now safe and at peace, and the author will continue to support measures that ensure the security of Salvadorans, showing appreciation and optimism.",1
